"Id","Algorithms","Query","Answer","Audio URL","Comment","ContextFlow","Date & Time","Feedback","Input Type","Intent","Language","Location","Source","User Type"
"25472336","Direct Match","rgi.name","Please provide your name.","","","1","January 5, 2024 3:57 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472305","Direct Match","rgi.insured relationship","Thank you for confirming the policy details JANNA RANJAN BEHERA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 5, 2024 3:57 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472215","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 5, 2024 3:56 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472153","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 3:55 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472059","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 3:55 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472027","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 3:54 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25472008","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 3:54 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471970","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:54 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471960","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:54 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471941","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 3:53 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471923","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:53 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471899","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:53 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471224","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:47 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25471166","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:46 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470774","Direct Match","rgi.insuredcheck","Are you saying 77807693, Please say yes or no to confirm","","","1","January 5, 2024 3:42 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470734","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 3:42 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470683","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 3:41 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470656","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 3:41 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470637","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:41 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470591","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:40 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470481","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:39 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25470462","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:39 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25467572","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 3:11 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25467535","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 3:10 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25467512","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 3:10 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25467503","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 3:10 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25467477","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 3:10 PM","","TEXT","Direct Match","en","New Delhi","Mobile","New Visitor"
"25463610","No Match"," yes","","","","1","January 5, 2024 2:15 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25463601","No Match","yeah","","","","1","January 5, 2024 2:14 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25463589","Direct Match","rgi.citycheck","Are you saying Bengaluru, Please say yes or no to confirm","","","1","January 5, 2024 2:14 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463578","Direct Match","rgi.accident city","Please tell the city name where accident happened.","","","1","January 5, 2024 2:14 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463545","Direct Match","rgi.timecheck","Are you saying 6:30 p.m., Please say yes or no to confirm","","","1","January 5, 2024 2:13 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463542","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 2:13 PM","","TEXT","Direct Match","en","New Delhi","Desktop","New Visitor"
"25463540","Direct Match","rgi.accident time","Please tell me the time of accident.","","","1","January 5, 2024 2:13 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463529","Direct Match","rgi.datecheck","Are you saying 4th January, Please say yes or no to confirm","","","1","January 5, 2024 2:13 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463522","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 5, 2024 2:13 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463483","Direct Match","rgi.numbercheck","Are you saying 9703060113, Please say yes or no to confirm","","","1","January 5, 2024 2:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463462","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 5, 2024 2:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463460","Direct Match","rgi.namecheck","Are you saying Subhashree, Please say yes or no to confirm","","","1","January 5, 2024 2:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463452","Direct Match","rgi.name","Please provide your name.","","","1","January 5, 2024 2:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463413","Direct Match","rgi.insured relationship","Thank you for confirming the policy details JANNA RANJAN BEHERA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 5, 2024 2:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463390","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 5, 2024 2:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463366","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 5, 2024 2:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463352","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 2:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463342","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 2:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463332","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 2:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463324","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 2:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463307","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 2:10 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463186","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 2:08 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463160","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 2:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463151","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 2:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463141","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 2:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463129","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 2:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463023","Direct Match","rgi.insuredcheck","Are you saying 970306011, Please say yes or no to confirm","","","1","January 5, 2024 2:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25463005","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 5, 2024 2:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25462986","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 5, 2024 2:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25462975","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 5, 2024 2:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25462965","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 5, 2024 2:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25462950","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 5, 2024 2:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
